ID	TARGET	TEXT	STANCE
5180	朝鲜核试验	【本月第七次发射！朝鲜成功测试固体燃料火箭发动机】朝鲜于当地时间周四早晨成功测试了固体燃料火箭发动机，朝鲜最高领导人金正恩指导了此次试验。这是朝鲜本月第七次发射活动。详见http://t.cn/RqvbQdz	UNKNOWN
5181	朝鲜核试验	#时事直通车#5月26日：#G7#一连两天的七国集团峰会，今天起在日本伊势志摩召开．日本首相安倍晋三于伊势神宫欢迎各国领导人，其后举行工作午宴，并在下午展开讨论。峰会首日讨论全球经济风险，第二天将与越南等多个国家，举行扩大会议，探讨包括反恐、难民危机、朝核问题、全球暖化等问题。详细新闻内	UNKNOWN
5182	朝鲜核试验	朝鲜铮铮铁骨，不畏强权，在发展核武器方面，有六十年代的中国之风，赞一个！[good]	UNKNOWN
5183	朝鲜核试验	【对朝制裁殃及丹东旅游业】朝鲜发射导弹等挑衅行为正在对中国旅游业构成打击。在位于中朝边境的最大城市辽宁省丹东，由于中朝关系的恶化，赴朝鲜游客正在迅速减少。联合国安理会通过对朝鲜制裁决议已过去约2个月。由于中朝贸易也受到限制，边境城市正陷入窘境。 via 日经新闻网	UNKNOWN
5184	朝鲜核试验	无论发生什么，中国人民会立刻分成两派。朝鲜要发射核弹，有人痛骂反人类，有人夸三胖爷们。科比受伤，立马科黑科蜜分成两排。波士顿恐怖袭击，有人谴责暴徒，有人说美国该炸。我不是美分科黑，你们就不要再当五毛科蜜了。。	UNKNOWN
5185	朝鲜核试验	宁愿挨中国近点也要离南韩远点，因为不好惹	UNKNOWN
5186	朝鲜核试验	金三胖自上台以来就对中国持一种爱理不理的状态，因此从未访华，想说中国每年运到朝鲜的粮食都喂了狗了吗？朝鲜坚持发展核武器，不听中国劝告，只会影响中朝双边关系，这次阅兵朝鲜也是呵呵哒的态度，反而韩国，即和中国搞了关系，坚持了自己的立场，又给了美国面子，这人和鬼总能区分吧。	UNKNOWN
5187	朝鲜核试验	核武器的追求：朝鲜今天追求核武器的目的同上世纪我党追求核武器的目的相同，无非是避免政权被推翻；然以今日之科技水平来看，初级核武真的帮不了金三胖，初级核武就像一把老式的半自动步枪，操作熟练程度和枪法都是问题，一旦国际社会对其动手，想必三胖连自裁的机会都没有，就更不用说扣动核扳机了；	UNKNOWN
5188	朝鲜核试验	我军中将称美已做好对朝战争准备 分为四个级别 （分享自 @新浪军事）美韩对朝军事打击的时间节点除了在这次美韩军演4月30日结束前，下一次可能是在朝鲜进行第五次核试和发射重返大气层的导弹之后。朝鲜如果进行第五次核试验和洲际导弹试验，既说明联合国这次制裁的失败。 http://t.cn/Rqwliy2	UNKNOWN
5189	朝鲜核试验	【朝鲜向附近海域发射一枚短程导弹】- 朝鲜周五进行了新的导弹试验，继续进行武力展示。在此之前几小时，美国总统奥巴马与东亚领导人在华盛顿举行了会晤，讨论如何遏制朝鲜的核武器计划。韩国参谋长联席会议发言人称，当地时间下午12点45分左右，朝鲜在该国东部海岸的一个基地向附近海域发射了一枚短程	UNKNOWN
5190	朝鲜核试验	看看这个节目，我一点都不担心朝核问题。而是说对特朗普的妖魔化有多成功？连这个议题里都说特朗普会让事“艰难”。特朗普是成功商人，能是精神病吗？我敢说特朗普是个好交易的总统。比希拉里好交易。 |2016-03-13...	UNKNOWN
5191	朝鲜核试验	来自自称某区领头羊的某政府的“公告通知”，我有两点白话要说：1.屁大点儿的地方长个毛线？2.屁大点儿人口长个毛线？发展经济的步子太大会扯到蛋，不能跟三胖皇帝一样，只要有核弹，什么都能干！	UNKNOWN
5192	朝鲜核试验	朝鲜媒体报道称，朝鲜劳动党第7次代表大会后决定将“在质和量上”加强核威慑力量。朝鲜领导人金正恩5月8日表示，只要来自美国的威胁持续存在，那么该国将加强核威慑力量，并坚持独立性和拥核国地位。http://t.cn/RqmkOxj	UNKNOWN
5193	朝鲜核试验	金三胖很有手段，也很有战略眼光。其手段之强硬超过其父亲与爷爷，接班初始为了巩固自己的地位与掌控军队，以整顿军纪为名，把与自己有异心的将领，抓其喝酒与贪污的缺点加以肃清。在国际大形势下，以敏睿的战略眼光与胆识探知了美帝国主义的底牌，加紧发展核武器，以求打破美帝的威胁！	UNKNOWN
5194	朝鲜核试验	2015年1月6日，朝鲜民主主义人民共和国无视国际社会普遍反对，再次进行核试验，中国政府对此表示坚决反对。 实现半岛无核化，反对核扩散，维护东北亚和平与稳定，是中国政府坚定不移的一贯立场。中方强烈要求朝方信守无核化承诺，停止可能导致局势进一步恶化的相关行动，重新回到六方会谈的轨道上来	UNKNOWN
5195	朝鲜核试验	【韩媒：朝鲜向半岛东部海域发射了数枚飞行物】新华社快讯：据韩联社3月21日报道，朝鲜向朝鲜半岛东部海域发射了导弹。另@央视新闻 韩联社援引韩国政府消息人士报道，北京时间3月21日14点30分左右，朝鲜向半岛东部海域发射了数枚飞行物。韩国军方正在分析飞行物的类型。http://t.cn/RGDov1H	UNKNOWN
5196	朝鲜核试验	三胖有了核武器就这么嚣张？？是不是国内局势不稳转移视线用的…………『视频：朝鲜通报联合国称朝鲜半岛核战争一触即发』 http://t.cn/zTh2Kcg @新浪视频	UNKNOWN
5197	朝鲜核试验	【朝鲜向半岛东部海域发射2枚短程弹道导弹】韩联社报道，韩国联合参谋本部称，朝鲜今日凌晨在黄海北道朝向半岛东部海域发射2枚弹道导弹，飞行距离约为500公里。据推测，朝方此次发射的是飞毛腿系列导弹。这是朝鲜今年第一次发射短程弹道导弹。本月3日，朝鲜用300毫米口径多管火箭炮朝向半岛东部海域发	UNKNOWN
5198	朝鲜核试验	#日本身边事# 【日本海岸现不明物体 疑是朝鲜导弹碎片】日本鸟取县17日公布消息称，在该县汤梨浜町的泊渔港海岸16日发现了疑似朝鲜漂来的不明物体。从形状来看，可能是朝鲜导弹碎片。目前，当地政府正在详细调查。其长约1.8米，宽1.2米，形状为圆柱形，材料为金属，重量约100公，没有危害。国际在线	UNKNOWN
5199	朝鲜核试验	三胖只是想叫人炸几条鱼上来中午吃烤鱼，周边的十多亿人民就别瞎操心了该忙啥忙啥[doge]	UNKNOWN
5200	朝鲜核试验	【朝鲜警告美国不要侵犯其主权 否则将动用核武器还击】朝鲜外务省发言人31日警告美国不要侵犯朝鲜主权。如果主权遭到侵犯，朝鲜将动用包括核武力在内的手段予以还击。该发言人称，朝鲜军民将堂堂正正地行使自卫权，应对以美国为首的敌对势力的核战争挑衅和制裁压迫。http://t.cn/RqAoFlW	UNKNOWN
5201	朝鲜核试验	朝鲜曾向俄罗斯暗示可能在2016年5月朝劳动党第七次全国代表大会之前进行第五次核试验。针对朝鲜外相李洙庸19日抵达北京，可能将在美国与美方会面等问题，华春莹并没有直接回应，她表示“我不掌握有关情况。”	UNKNOWN
5202	朝鲜核试验	美国战略国际问题研究所（CSIS）指出，韩国第20届国会议员选举结束后，朝鲜有可能进行第5次核试验或导弹发射试验。 	UNKNOWN
5203	朝鲜核试验	#联播快讯#【韩媒：朝鲜向朝鲜半岛东部海域发射数枚飞行物】据韩联社报道，北京时间21日下午2时30分许，朝鲜向朝鲜半岛东部海域发射“导弹”，韩国军方密切关注朝鲜是否会继续发射飞行物。韩联社随后发布消息称，朝鲜在该国咸兴地区附近向朝鲜半岛东部海域发射了数枚短程飞行物。	UNKNOWN
5204	朝鲜核试验	#安徒生魔法乐园#在孩子咿咿呀呀学说话的时候，妈妈都会给孩子讲述安徒生童话里温柔婉转的故事，这些故事伴随着孩子们度过了无数个夜晚。	UNKNOWN
5205	朝鲜核试验	#环球见闻#【韩媒：朝拟在新义州特区建国际都市 可容纳35万人】据韩国《中央日报》报道，朝鲜网站“我的祖国”日前公开了《新义州国际经济地带投资指南》，计划在38平方公里的地皮上建一座可供35万人居住的经济特区。但朝鲜在第四轮核试验后发表该消息，预计很难吸引外国资本。http://t.cn/Rb39A5K	UNKNOWN
5206	朝鲜核试验	1朝鲜不会放弃核武器，并且朝鲜半岛开战就是核战，2台湾不会和平回归于中华人民共和国下的一国两制！这两件事我可以打包票的说！砖家学者不服来辩！	UNKNOWN
5207	朝鲜核试验	笨蛋说:朝鲜无比强大，女炮兵胜过核弹。我听了耳熟，不知道美国的飞机何时能把这个不知天高地厚的三胖炸蒙。	UNKNOWN
5208	朝鲜核试验	【美军驻兵日韩，看金正恩如何躲过此劫】朝鲜4次核试验激怒了美国这个老冤家。此次美国派兵进驻其亚洲盟国，意味着美国解决朝鲜问题的行动已经开始。态度一直强硬的金正恩政权出乎意料的不再嘴硬，而朝美一旦因此签署“城下之盟”，本已穷困潦倒的朝鲜，几乎很难再有翻身的机会。http://t.cn/RbEIRyM	UNKNOWN
5209	朝鲜核试验	美国B-52战略轰炸机进入朝鲜半岛空域，带没带核武器只有美国自己知道，这里距北京的距离比南海近的多——中国居然还很难提出“坚决反对”。谁说朝鲜不是美国的“盟友”？还能有比这配合更密切的盟友吗？美国根本不想朝鲜半岛无核化，奥巴马还想跪求金正恩多搞几次核试验呢！中国还要继续冒傻气吗？	UNKNOWN
5210	朝鲜核试验	4.10夜:一白天脑袋运转四期新选题的各种事宜，朝鲜核战，H7N9，微信收费，海天盛筵。工位电脑变得很慢，我界定它现阶是油盐不进的青春叛逆期小伙，脾气大又犟头，驾驭不了呐。	UNKNOWN
5211	朝鲜核试验	【茶聊朝鲜局势6】金三这回吆喝核战，使了吃奶力气，可惜越唱越成独角戏。好比旧时天桥耍把戏的，开始还有围观者，后来一看尽傻把式，人气也散了。金三这幕戏如何唱下去？真要开打，自寻死路；再放试验炮，勒住脖子的制裁只会更紧。此刻金三最怕的是没人接招，连中国也玩起王顾左右而言他的把戏了。	UNKNOWN
5212	朝鲜核试验	3月2日，联合国安理会一致通过决议，决定实施一系列制裁措施遏制朝鲜的核导开发计划，并且呼吁恢复六方会谈。这是安理会过去20多年来对朝鲜实施的最严厉制裁。中方在朝核问题上一贯坚持半岛无核化、半岛和平稳定，通过对话协商解决问题的原则。这种面对国际问题的立场从联合国秘书长潘基文在复旦大学的	UNKNOWN
5213	朝鲜核试验	好吧！金三胖，你赢了！搞出一下核武器，放几句空话，就弄到中，美军备竞赛，整个亚洲陷入战争阴云中。你以为这样好玩吗？你错了！当中，美军备过多时，就要找地方来消耗，而贵国，就是消耗军备的好佳地方。	UNKNOWN
5214	朝鲜核试验	【宋鲁郑：谁应该为朝鲜核武负责？】这是目前朝核问题分析最准确、中肯的一篇。我的看法，朝核问题要解决需要漫长过程。在这个过程中，中国会完成军事力量调整以应对小北约的包围，带来完全意义上的长治久安。美越迫近，反作用力会越强。 |宋鲁郑：谁...	UNKNOWN
5215	朝鲜核试验	【外媒：朝鲜试射疑似“舞水端”中程导弹失败】 失败比成功还要可怕，成功说明这个东西他可以控制，失败说明这东西他自己都控制不了 http://t.cn/R5plNSN	UNKNOWN
5216	朝鲜核试验	【未来美国会对中国说，土豪我们做朋友吧】中国在处理国际争端时比以前更有底气，更有信心表达自己的利益诉求，未来无论是朝核问题还是南海局势，都会紧张一段时间，但不存在大规模战争的可能性。至于中美关系，随着中国实力的不断强大，秉承实用主义的美国最终会承认中国的大国地位。	UNKNOWN
5217	朝鲜核试验	好好的一个锤子，成了四川话骂人的脏话。好好的一个锤子，硬被老罗给糟蹋了，整出个泼皮玩意儿硬说是自己的锤子OS，还恬不知耻的说要颠覆整个行业，让做手机的同行没饭吃。都是胖子，跟金三胖真是有的一拼，金三胖有个没毛的核武器说要灭美国，罗胖子拿个烧火棍要颠覆整个行业，看来还是罗胖子牛。	UNKNOWN
5218	朝鲜核试验	#朝核六方会谈#（环球网讯）6月3日香格里拉对话会在新加坡开幕 韩国学者第一个提“南海问题”  一位来自韩国的学者,在刚开始的提问环节，其提出的问题是“本地区最大威胁是中国在南海的行动,您认为应该如何解决争端?” 问泰国总理巴育	UNKNOWN
5219	朝鲜核试验	三胖说射就射，颇有太祖风范，核弹有了，洲际有了，才能过个好年！	UNKNOWN
5220	朝鲜核试验	一切事情全由美国佬挑起混乱 【朝鲜外相首次接受西方媒体采访，再为停止核试验向美国开条件】http://t.cn/Rq0ZJKB	UNKNOWN
5221	朝鲜核试验	【金正恩被曝曾表示无意与美开战 射导弹因遭刁难】 半岛问题的根源还是在美国。美国不整天在半岛耀武扬威，朝鲜也不会搞核弹。 http://t.cn/RqjLDfK	UNKNOWN
5222	朝鲜核试验	【中国越南拒绝朝鲜人士入境】朝鲜第四次核试验后，联合国安理会指定了对朝制裁对象16人。越南机场上月中旬对旗下机票销售代理店下达通报，要求协助拒绝这16人乘机。中国上月20日也拒绝了想通过北京首都国际机场入境的负责武器交易的朝鲜外交官。http://t.cn/R5GAq3U	UNKNOWN
5223	朝鲜核试验	#日本身边事# 【日本防卫省计划建立三层反导拦截体系 引进美“萨德”反导系统】据日本共同社14日报道，“为防备朝鲜发射远程弹道导弹”，日本政府紧急从6日起在冲绳石垣岛等地部署了“爱国者-3”反导系统。防卫省相关人士坦言，希望此次部署“能向居民彰显自卫队的存在感”。http://t.cn/R5KTLx5	UNKNOWN
5224	朝鲜核试验	如果中共二次出兵朝鲜，后果不堪设想，美国绝对不是纸老虎 1.台湾问题，美国出售几百亿美元的先进武器给台湾 2.南海争议，美国扶持东南亚国家反抗中国 3.经济制裁，大量外资撤离中国 4.石油禁运，美国航母驻兵新加坡，卡死马六甲海峡 5.美国公布中共高官、官员亲属的海外资产和国籍 中国反击	UNKNOWN
5225	朝鲜核试验	【韩官方初步认为朝鲜今发射中程导弹中一枚获成功】朝鲜22日上午连射两枚疑似“舞水端”的中程导弹，一枚在空中爆炸，另一枚似成功发射。http://t.cn/R504cQq	UNKNOWN
5226	朝鲜核试验	日本发出允许自卫队拦截朝鲜导弹的命令。（日本共同社）---------这是皮痒痒了！找打？？？	UNKNOWN
5227	朝鲜核试验	干的好，之前，朝鲜说了只要美韩停止军演，朝鲜就放弃核武 请国际原子能专家来监督，美国韩国拒绝了，立马在朝鲜门口搞了史上规模最大的军演。。。朝鲜又不是傻子，也不是 918后的国民党，更不是公知最爱的宋朝，傻傻的等美韩宰割？或会割地赔款坐以待毙？？	UNKNOWN
5228	朝鲜核试验	【夜览 | 安理会强烈谴责朝鲜发射潜射导弹】联合国安理会24日发表媒体声明，强烈谴责朝鲜23日发射潜射弹道导弹，指出朝鲜此举再次严重违反安理会相关决议。http://t.cn/RqOi3Mp	UNKNOWN
5229	朝鲜核试验	金三胖那里一声巨响，当老大的这里不好兜着了。要是日韩也这么搞，老大就更麻烦了，被核武器包围了不是好事啊。这怨小孩不懂事呢还是监护人没管好呢？	UNKNOWN
5230	朝鲜核试验	【韩军严密防范朝鲜核试庆建军】韩国国防部发言人文尚均25日在例行记者会上说，鉴于今天是人民军成立纪念日，朝鲜进行第五次核试验为建军节献礼的风险引发韩国军方高度警惕。http://t.cn/Rq0kymD	UNKNOWN
5231	朝鲜核试验	#焦点直击# 【国际原子能机构：朝鲜似乎已重新开启炼钚厂】据美国媒体6月7日报道，联合国核能监管部门表示，由卫星图像提供的证据显示朝鲜可能已经在宁边一处工厂重启了从核废料中提炼钚的活动。这表明朝鲜似乎已重新开启对钚原料进行再处理的工厂，这显示出朝鲜正加大发展武器的努力。	UNKNOWN
5232	朝鲜核试验	【每周N段历史见解】朝鲜核试验篇(中) 朝鲜玩核武器我觉得可能是政治筹码。先裁军，然后发展经济。走中国社会主义市场经济道路。 不过呢，现阶段还不能肯定朝鲜玩的是氢弹，估计金正恩的期望落空了。反正安理会已经开始吵架了。估计又能看到制裁决议了。这次据说还有中国。	UNKNOWN
5233	朝鲜核试验	金三胖一听全北来打客场，乖乖的把核弹密码箱交出来了//@爱宇轩1323541415:刘翔听说对阵全北，惊得赶紧退役了//【亚冠-国安0-1全北总分1-2出局】 http://t.cn/R2tkc1J	UNKNOWN
5234	朝鲜核试验	关于朝核问题： 朝鲜半岛无核化已因朝鲜现已拥有了核武器成为泡影，再提朝鲜无核化已无现实意义！既然有了，朝鲜就绝不会放弃核武器，现在当务之急是防备朝鲜使用核武器。	UNKNOWN
5235	朝鲜核试验	也有可能是祭奠清明节的冲天猴～[挖鼻][挖鼻][挖鼻]	UNKNOWN
5236	朝鲜核试验	据韩联社22日报道，朝鲜试射一枚疑似“舞水端”中程导弹失败。|第一枚发射...朝鲜试射一枚疑似“舞水端”中程导弹失败 |第一枚发射...	UNKNOWN
5237	朝鲜核试验	转发了文中的微博并写了上述评论后，我在想几个问题。第一，她为什么这样说？有人说为了投机等等。如果是这样反倒好了，说明她实际上是明白的。但很可能她真的就是这么想的。多少年以意识形态正确为导向学术研究氛围的熏陶，使得她觉得如此从意识形态正确的角度看问题是理所当然，甚至是理直气壮的。	UNKNOWN
5238	朝鲜核试验	【联合国一致通过制裁朝鲜决议 中国投赞成票】新华社报道，联合国安理会周三投票一致通过扩大对朝鲜制裁的决议，决定实施一系列制裁措施，遏制朝鲜的核、导开发计划，以此回应朝鲜1月6日的核试验。决议将朝鲜16个个人、12个企业以及31艘船列为制裁对象。详文：http://t.cn/RGjl9GV	UNKNOWN
5239	朝鲜核试验	司令官。@作家崔成浩 说，没有朝鲜参加的欧洲杯，是不完整的欧洲杯。作家还多次说，朝鲜发射的导弹，由于地心引力的作用，导致落点较近。作家还说，最高司令官无论大小会议，开会前常常对着会场一角大笑10分钟，有时甚至把眼泪都笑出来了，以此来放松身心，保持良好的与会心态。	UNKNOWN
5240	朝鲜核试验	《朝鲜若掌握核武器有多可怕》 http://t.cn/zYi2wgy 。1987年，为阻碍韩国举办1988年奥运会，朝鲜派特工炸韩国的民航客机，全机120人遇难。这种没有底线的流氓政权，玩的从来都是恐怖主义的活儿，金三胖真要是穷疯了，到处卖核武很奇怪么？	UNKNOWN
5241	朝鲜核试验	这个简单。把中国这半也送给朝鲜就解决咯！！[doge][doge]	UNKNOWN
5242	朝鲜核试验	朝鲜半岛拥有核武器不符合中国的利益，但朝鲜政权垮掉出现难民潮、核灾难，或是朝鲜半岛生乱生战也不符合中国利益。朝鲜进行了第四次核试验后，中国赞成对朝鲜的制裁，并实施了制裁措施，中朝关系跌倒了新的低点。但是，如果朝鲜这时与中国闹翻，美韩的压力会更大，会两面受敌	UNKNOWN
5243	朝鲜核试验	孙锡良：中国对“朝鲜半岛”要有更开放的新思维 - 前按：有电视台邀请我参加一个访谈节目，主题是“朝鲜半岛核战是否一触即发？”，我听之一笑，后未参加。朝鲜问题搅乱国人思维有具体事件原因，也有感情原因，但最大的原因在于国民意识受媒体操纵的比重过大，政府如  http://t.cn/zHSXfTH	UNKNOWN
5244	朝鲜核试验	美为何指望将朝核问题外包给中国?，中国在朝鲜问题是明智的，决不被动于美国挑拨之中，静观其变，万一周边着火，祸及家园，又怎能袖手旁观呢，到那时哪会顾虑你美国是什么霸主，只知道维护自已的家园比什么都重要。 |社评：美不...	UNKNOWN
5245	朝鲜核试验	朝核问题！美国为啥髙调开场，低调收场。其一，50年美朝战争给美国留下了伤心的往事。其二，金正恩非常强硬，他有一百多万正规军，50万民。又有核打击力，朝可不是伊拉克，金正恩也不是傻大木。	UNKNOWN
5246	朝鲜核试验	三胖扔一个大的！[doge][doge][doge]	UNKNOWN
5247	朝鲜核试验	【小国没有发展核武器的权力！】这是人类的基本规则！一百年后，如果核武器技术更简便，普通人就可以制造，人类必定会灭亡！金三胖这么横，确实该吃一打！他的核武器基地就在中国几十公里的地方，一旦出事，核武器自爆，中国要死上百万人。	UNKNOWN
5248	朝鲜核试验	【朝鲜：当前半岛形势不具备对话氛围】据朝中社报道，朝鲜外交部发言人今天回答记者提问时说，美国进行核战争挑衅，使朝鲜半岛陷入一触即发的战争危险，朝鲜半岛在目前的形势下完全没有对话氛围，而只剩下“火力对火力”、“核对核”的对峙局面。http://t.cn/Rqx3nVH	UNKNOWN
5249	朝鲜核试验	““香会”今天召开将讨论南海朝核”——网易云阅读订阅源《东方早报》。http://t.cn/R5GWIFf	UNKNOWN
5250	朝鲜核试验	【再次武力示威！朝鲜所发射飞行物确系短程地对空导弹】韩国军方一位负责人1日表示，当地时间下午1时许，朝鲜向半岛东部海域发射一枚飞行物，再次进行武力示威。韩国军方当局认为，该飞行物疑似为弹道导弹。进入今年以来，朝鲜已先后6次发射飞行物。	UNKNOWN
5251	朝鲜核试验	朝鲜自试爆了核弹、发射了火箭之后，近日又搞个“万炮齐发”军演，金三胖看的兴起：“炮打的真痛快”。朝鲜的“大杀器”，多数人都认为一是嘴炮（动辄就要核灭南韩、美国）二是核弹，嘴炮当然是揶揄的笑话，... |朝鲜的“大...	UNKNOWN
5252	朝鲜核试验	日本内阁官房长官菅义伟5月9日表示，东京认为朝鲜关于自身核地位的立场不可接受。http://t.cn/Rqmk8eY	UNKNOWN
5253	朝鲜核试验	现在朝鲜金三胖才知道玩核玩出危机了，你不是有原子弾和氢弹吗？美韩敢动你吗？金三胖怕了，求救，就说明你小子玩虚的核弹，根本就没那东东。呵呵http://t.cn/RGriIJz	UNKNOWN
5254	朝鲜核试验	姐想去日本，钓鱼岛纷争不断；想坐邮轮去韩国，朝鲜又说核战一触即发；没办法最后决定去宝岛了，还给我来个大地震，这运气。。。！	UNKNOWN
5255	朝鲜核试验	#凤凰卫视全媒体大开讲#【传北京将增粮援 朝鲜或停止核试爆】针对朝鲜近期扬言进行的高空核爆计划，有外媒报道，北京紧急派出特使与平壤磋商，在软硬兼施下，金正恩政权或许已同意放弃此次核爆计划。作为回报，北京政府则同意大幅增加对朝鲜的粮食援助。 报道称，朝鲜此次核试爆将采用空中引爆的方式，	UNKNOWN
5256	朝鲜核试验	#朝鲜# 1，不必担心核弹伤及中国，三胖是要给自己预留避难地的。2，难民是伪问题，当年东德没难民。3，中国对其制裁越狠，其对中国依赖度越高。4，外交军事同小民无关，有当兵孩子的可以担心下。5，朝鲜统一极有利于东北经济发展。6，对于朝韩百姓来说早开战早突变比晚开战好。7，突变比开战几率大。	UNKNOWN
5257	朝鲜核试验	俄罗斯地缘政治问题科学院院长康斯坦丁·西夫科夫向俄新社表示，朝鲜自4月起不断发射中程导弹是因为朝鲜军队需要中程导弹来威慑地区内的主要敌人韩国和日本。全文 详见: http://t.cn/R5UBBq6	UNKNOWN
5258	朝鲜核试验	朝鲜称军队进决战状态，要把华盛顿变核火海。和这样狂热的专制国家作邻居，这简直太可怕了。金三胖万一不高兴，弄不好都敢往北京丢个核弹。不管你怕不怕，反正我是怕了。	UNKNOWN
5259	朝鲜核试验	张宏良：中国再也不能干这种亲者痛仇者快的害人害己事情了： 今天早上朝鲜人民共和国发射火箭成功。朝鲜明明发射的是火箭，可是韩国却声称发射的是远程导弹，中国媒体也跟着报道发射的是远程导...文字版>> http://t.cn/RGAtVd7 （新浪长微博>> http://t.cn/zOXAaic）	UNKNOWN
5260	朝鲜核试验	美国发生911以来最严重的枪击案，美国下半旗志哀。IS宣称负责。从中我们可以得知，危险的武器绝对不能落入危险的人的手中！这世界上最危险的武器是什么？答案自然是是核武器。金三胖反复无常、色厉内荏，他算不算是最危险的人呢？不管算不算，我们都应该千方百计阻止朝鲜拥有核武器！原因无他，谁也不	UNKNOWN
5261	朝鲜核试验	#美国爆料#【美国保守派大法官去世 两党为继任人选吵翻天】今天打开国外主流新闻网站，头条几乎被“美国联邦最高法院大法官安东宁·斯卡利亚去世”的消息占据，其轰动程度不亚于前两天朝鲜发射卫星。这位老爷爷究竟何许人也？他的去世为何引得各方关注？ |美国保守派...	UNKNOWN
5262	朝鲜核试验	【哪个国家在中国和美国之间玩劈腿】东北亚最大的变数还是朝鲜，无论它不停地宣布核试验或发射卫星，还是突然地崩溃，都将改变现有的平衡，对此中韩两国都很担心。中韩如何在朝鲜问题上更加密切地携手合作，不要被美国牵着鼻子走，才是东北亚和平的关键所在。 http://t.cn/R5Jivkl	UNKNOWN
5263	朝鲜核试验	【朝鲜宁边核再处理设施冒出异常烟雾】美国38North网站4日报道称，朝鲜平安北道宁边核设施再处理设施的附属发电厂最近5周内出现2到3次冒烟情况。此外，美国国家情报总监詹姆斯·克拉珀不久前曾表示“朝鲜很可能已在过去数周或数月内启动了能够提炼钚的原子炉”。http://t.cn/RqUoNsQ	UNKNOWN
5264	朝鲜核试验	据朝鲜《劳动新闻》1月13日报道:朝鲜最高领导人金正恩1月12日为参加朝鲜第一次“氢弹”核试验爆炸成功的科学家、技术人员、军队建设者、工人和干部颁奖。	UNKNOWN
5265	朝鲜核试验	【美4架F-22战机低空飞抵韩国】 韩联社报道，美军4架F-22战机17日从美军驻日基地出发，飞抵韩国并低空飞行。此后其中2架将返回，其余2架暂留韩国。报道称，该战机可潜入朝鲜，对朝鲜领导人办公地或朝军设施实施轰炸。自朝核试以来，美先后向韩派遣了核潜艇、核动力航母、战略轰炸机及隐形登陆舰。新浪	UNKNOWN
5266	朝鲜核试验	【让朝鲜平静只需一个电话】“金正恩到底在想什么”的问题连日来折磨西方媒体。而担心半岛爆发核战的西方媒体甚至这样要求奥巴马：“快拿起电话，打给金正恩”。“在某种程度上，金正恩比他的父亲更可怕，”外媒称。	UNKNOWN
5267	朝鲜核试验	【韩媒称朝鲜试射导弹失败】22日，在首尔火车站，韩国民众在观看韩国媒体关于朝鲜试射导弹的新闻。韩联社22日援引韩国联合参谋本部消息报道说，朝鲜当天清晨在朝鲜半岛东海岸元山一带发射了一枚导弹，但据推测试射未能成功。 via新华社	UNKNOWN
5268	朝鲜核试验	战术上解决不了朝鲜的核武器问题，因为他已经有了，除非发动战争，但是，代价太大了，那么，就从战略上给予还击，而最有效的战略动作就是攻心。抓住金三胖的心理软肋，让他动弹不得，他的核武器就是一个摆件了。	UNKNOWN
5269	朝鲜核试验	【制裁1个月 朝鲜首提对话解决朝核问题】朝鲜国防委员会发言人3日强调，当务之急不是一味制裁而是维护稳定，根本解决之策不是采取军事压迫，而是努力交涉，不要颠覆朝鲜制度，而是要无条件接受朝鲜制度，并与之合作。美国及其追随势力的做法与主流舆论背道而驰，必将走入死胡同。http://t.cn/RqUXhFw	UNKNOWN
5270	朝鲜核试验	在安卓市场上发现一个游戏，叫做防止金三胖毁灭地球~就是趁三胖不注意偷走核弹，被发现的话三胖会发射核弹炸美国@作家崔成浩 小崔你怎么看~ 我在:|晋阳东路	UNKNOWN
5271	朝鲜核试验	独裁者唯一能听懂的语言就是武力，美国及盟友不会再相信朝方任何声音。「朝鲜首次提及对话解决朝核问题_手机新浪网」 http://t.cn/RqUNEiN	UNKNOWN
5272	朝鲜核试验	这是哪个国家扶植起来的邪恶政权？	UNKNOWN
5273	朝鲜核试验	【这一会面便胜却人间无数】特朗普说自己不打算去朝鲜，但愿意在美国与金正恩谈判，只是“我不会为他举行国宴，只有中国和其他敲诈美国的国家才会那么做”。“我有10%到20%的机会说服他放弃那见鬼的核武器，谁XX想让他有核武器？”“那就是个可能使用核武器的疯子。”http://t.cn/R5aNOxG	UNKNOWN
5274	朝鲜核试验	朝鲜局势可能比预想的要严重，各方现在都清楚，即使把朝鲜逼到谈判桌前也不可能改变朝鲜拥核和洲际弹道导弹的现实，问题的解决方案已经越来越清晰，那就是斩首金正恩！朝鲜，在接下来的时日里，这个国家将存在着不可预测的变数，而且这种改变将彻底整合亚洲甚至是整个世界的格局！	UNKNOWN
5275	朝鲜核试验	对于美国对朝专门网站“38 North”报道说朝鲜做好核试准备一事，韩国国防部发言人文尚均表示，朝鲜一直保持着可随时进行核试验的状态。军方正与韩美两国情报机构密切注视相关动向。	UNKNOWN
5276	朝鲜核试验	经过不懈努力，人民军终于成功试射了地对地中远程战略弹道火箭“火星10号”，最高司令官亲临现场观摩。最高司令官同志在火箭发射成功后动情地表示，朝鲜如今拥有了全面地、切实地攻击美国的能力！	UNKNOWN
5277	朝鲜核试验	又射了？这特么射的过频耶...[笑cry]	UNKNOWN
