ID	TARGET	TEXT
1410	朝鲜核试验	哦！金三胖要开战了？
1411	朝鲜核试验	真的作死了。谁来超度呢
1412	朝鲜核试验	朝鲜很无耻，一边搞核试验一边接受国际粮食援助，，把核基地设在中朝边境来牵制中国//【韩国军方证实：朝鲜军队特务系统大校投奔韩国】
1413	朝鲜核试验	玛德，离中国那么近，有种离平壤近点，不然司令官听不到窜天猴响声，还以为是哑炮
1414	朝鲜核试验	看看人家多硬气[good]
1415	朝鲜核试验	据朝中社11日报道，朝鲜最高领导人金正恩日前已下令朝鲜人民军战略部队将所有核打击手段处于随时准备发射状态。他还说，为了提高核攻击能力，将继续进行必要的试验。
1416	朝鲜核试验	三胖子你是不怕事大呀！
1417	朝鲜核试验	美研究所公布朝核试验场核爆后卫星图像。美科学国际安全保障研究所于当地时间7日公布了朝鲜6日实施第四次核试验后的试验场周边卫星图像。该试验场地为朝鲜通北部的丰溪里核试验场，从搭载着收集试验数据器材的车辆聚集的情况可以判定，朝鲜此次核试验是在试验场西侧坑道的入口附近进行的。(中新网)
1418	朝鲜核试验	现在最危险的是中朝边境，朝鲜的武器射程绝对打不到美国，但东北肯定是在范围内的！
1419	朝鲜核试验	朝鲜外长提停止核试验条件:美韩不搞年度军演  （分享自 @新浪新闻）金太阳，金宇宙，别怂，顶住！和美国死过，把核弹打过美国本土去，把美帝从地球上彻底铲除！
1420	朝鲜核试验	如今，随着朝鲜进行第四次核试验，核羽翼日臻丰满，迫使朝鲜弃核的最佳时机已经错过。坚持不承认朝鲜拥核似乎已无必要，该是反思这种鸵鸟政策的时候了。
1421	朝鲜核试验	日本每日新闻12日报道称，在中国的朝鲜餐厅陷入经营困境。文章说，朝鲜餐厅的客人多是韩国游客和当地中国人，受核试验与发射导弹影响，韩国游客对去朝鲜餐厅保持克制。报道还称，朝鲜女性对这种接待客人的服务也已感到厌倦。
1422	朝鲜核试验	国家原子能机构主任许达哲周三上午在国务院新闻办举办的“中国的核应急”新闻发布会上表示，根据目前的监测结果，中国境内环境并未受到朝鲜第四次核试验的影响。他表示中国政府一贯坚持朝鲜半岛无核化。
1423	朝鲜核试验	韩联社报道称，此次军演在朝鲜第四次核试验和“远程导弹”发射后进行，具有特殊意义，是韩美同盟针对朝鲜采取的强有力的军事应对措施。
1424	朝鲜核试验	不明白，往海里发射导弹多浪费啊！要把钱用到刀刃上啊！骚年！
1425	朝鲜核试验	据韩国YTN电视台1月10日报道，韩美日本周将在东京召开三国外交次官会议，对朝鲜第四次核试验进行评估并讨论联合国安理会制裁问题。据悉此次美国主导的安理会对朝制裁决议案草案，强度比以往大幅增加，包括禁止朝鲜船只在全世界港口停泊的内容。
1426	朝鲜核试验	中国人民的好朋友！[哈哈]
1427	朝鲜核试验	这是一条很沉重的微博   离东北这么近核爆。
1428	朝鲜核试验	朝鲜“我是有肌肉的，有肌肉！～别想欺负我”[doge]
1429	朝鲜核试验	专制的贼子亡天下之心不死！
1430	朝鲜核试验	小金搞搞新意思，都是希望国际关注下，不要忙了小国的存在。
1431	朝鲜核试验	我就弱弱问一句，大道理无核化，和平啥的大道理俺也懂，我就想问一句，为什么其他国家掌握了核武器技术，他们不可以研究？别的国家有了这种技术他们自主研究研究有啥伤天害理的，又没要对外使用。
1432	朝鲜核试验	美国打击这个臭流氓吧
1433	朝鲜核试验	三胖又要出什么幺蛾子
1434	朝鲜核试验	三胖，打死你个龟孙儿
1435	朝鲜核试验	24日讯，共同社报道，联合国安理会针对朝鲜第四次核试验的追加制裁决议磋商中，中方以“对普通国民造成影响”为由，对美国草案里要求禁止向朝出口石油的内容表示反对。报道还称，美国国务卿克里27日将在北京与中国外长王毅进行会谈。（新浪）
1436	朝鲜核试验	这个金主席就是哪吒转世，成天闹海。
1437	朝鲜核试验	据朝中社4日报道，朝鲜政府发言人当天发表谈话说，朝方拒绝接受联合国安理会日前通过的涉朝新决议，将采取坚决措施予以应对。发言人说，朝鲜将贯彻并进路线，不断强化自卫性核遏制力，向着卫星大国的目标，沿着已经选择的道路前进。朝鲜核试验是捍卫国家主权和民族生存权的自卫性核遏制力措施。
1438	朝鲜核试验	天天射，不怕精尽人亡？
1439	朝鲜核试验	这不过年不过节的，发什么导弹捣什么蛋
1440	朝鲜核试验	朝鲜外交部长李洙墉上任14年来，首次接受首次接受西方媒体访问。他对美联社称，要朝鲜放弃核计划，方法就是美国放弃在朝鲜半岛，与韩国进行年度联合军演。李洙墉称，朝鲜不惧怕国际制裁。 微评：条件不苛刻，美帝应该答应啊
1441	朝鲜核试验	朴槿惠：中国若不行动，难遏制朝鲜下一次核试验。评：请淡定，三胖子蹦哒不了几天的！相信警方已掌握并锁定了三胖子下次行动的“证据”了，城管应该也在“整装待发”了。
1442	朝鲜核试验	灭了朝鲜吧，全人类的毒瘤
1443	朝鲜核试验	韩联社报道，韩国统一部发言人郑俊熙21日在例行记者会上表示，朝鲜随时都有可能进行第五次核试验，作此判断有其科学依据，韩国政府正在防范一切可能性。郑俊熙说，鉴于朝鲜高层已宣布将进行核试验，只要高层下决心，即可进行核试验。（新浪）
1444	朝鲜核试验	一个多星期前，朝鲜进行了第四次核试验，世界各国领导人纷纷向中国施压，韩国总统朴槿惠更呼吁中国采取“必要措施”，以配合其在口头上对朝鲜核野心表达的强烈不满。但国际问题专家指出“如果朝鲜成为一个敌对国家，它将有许多方式来损害中国…“
1445	朝鲜核试验	但是朴姐姐已经和安倍和好了，我们该咋办[生病]
1446	朝鲜核试验	太恶毒了，明显是要让东北的老百姓遭受核辐射!
1447	朝鲜核试验	苏匪法西斯邪恶轴心殖民中国大陆，大陆扶持的朝鲜，还大言不惭天天装模作样，殊不知这里和朝鲜没有两样，很简单，只有苏匪法西斯邪恶轴心灭亡才能够救人类
1448	朝鲜核试验	今年的粮食没有了。[拜拜][拜拜][拜拜]
1449	朝鲜核试验	中国在选边问题上，竞然站到了美国一边，看々中国给予朝鲜开出的制裁清单，就全明白了，烈士的鲜血真要白流了！
1450	朝鲜核试验	朴槿惠13日发表第五次国民谈话。她表示，中国明确表达了不允许朝鲜半岛有核化的坚定意志，这表明“中国决不允许朝鲜进行第五、第六次核试验”。韩国将力促联合国安理会制定能改变朝鲜态度的最强力制裁措施，在此过程中，中国的作用极为重要。观察者网
1451	朝鲜核试验	观察者网——点评：如果，朴所言是事实，即她已从中国得到明确的表态。就可推断，中国也已告知了金正恩。可以预见，如金再敢试爆，中国就会断汽油断粮食。因，朝鲜在联合国制裁下，油、粮全靠中国，是中国的油、粮维持着朝鲜！ 
1452	朝鲜核试验	“只要200美元贿赂，禁止物品即可从中国进入朝鲜”？纽约时报报道称，包括装满物品的卡车在内的数百辆车，毫无顾忌地进入朝鲜。媒体指出，中国的不合作使得针对核试验进行的“处罚”层次的制裁变得没有意义
1453	朝鲜核试验	派多国暗杀，搞乱，金三胖科龙
1454	朝鲜核试验	俄罗斯常驻联合国代表丘尔金表示，由于朝鲜进行了核试验和弹道导弹发射，破坏了国际社会的和平与稳定，安理会实施了一整套非常严酷的制裁，制止朝鲜的核相关战略物资供资渠道。然而，决议不应该用作窒息朝鲜经济。俄方呼吁尽快恢复六方会谈。
1455	朝鲜核试验	安理会3月2日通过制裁朝鲜的新决议。韩国常驻联合国代表吴俊（Oh Joon）在决议通过后的发言中对决议的通过表示欢迎。他指出，朝鲜在近期进行的核试验和发射远程导弹的举措显示了该国向全面应用核武器的能力迈进了一步。此举严重违反了联合国安理会相关决议，并对国际和平与安全构成明显的威胁。
1456	朝鲜核试验	已脱缰的3胖胖因为饿疯了而在东方搞出了那么大一个动静，不止吓得南棒和小日本哭爹喊娘，也吓坏了俺这位跟他对门儿的大东北。我一直是关心国事的，在战争问题上尤其如此，因为俺怕死怕得要死。这回想来是不用死了，说不定可以直接变异。
1457	朝鲜核试验	好啊，最后扔一个带核弹头的过去
1458	朝鲜核试验	无论从国土安全出发还是安理会成员国责任角度，中国都需出手应对朝核。问题在于，摆在中国面前的外部压力不但是朝核，还有被中方认为是核心利益的南中国海。或许是朝鲜看到中美南中国海角逐正酣，认为暂时无法携手对付朝鲜，才敢冒天下大不韪。
1459	朝鲜核试验	这炮仗放得，年没过够还是作死的节奏，过年杀猪，希望早日杀了三胖那头肥猪，让棒子人民好好过个年
1460	朝鲜核试验	近日，环保部发文通报表扬第四次朝鲜核试验环境应急工作中表现突出的单位及个人。省辐射站（环保部辐射环境监测技术中心）因反应迅速、技术出众、攻坚克难、表现优异，相关处室被评为表现突出单位，4名技术人员被评为表现突出个人。
1461	朝鲜核试验	联合国安理会近日通过决议，对朝鲜进行一系列的制裁措施，以遏制其核与导弹开发计划，并呼吁恢复六方会谈。决议谴责朝鲜进行核试验及使用弹道导弹技术从事发射活动。这次对朝鲜的制裁力度是20多年来安理会所采取的一次最强有力的制裁方案。 
1462	朝鲜核试验	又射了[doge][doge][doge]
1463	朝鲜核试验	先是核试验，再是发射卫星，一个多月时间里，朝鲜搞出两次大新闻。骤然变得紧张的东北亚局势，对中美日韩意味着什么，又该如何应对？
1464	朝鲜核试验	1月6日朝鲜宣布氢弹实验成功，1月7日上午环保部在吉林长白山成立应急指挥部，投入应急人员500余人（350余人赶赴前沿监测点），应急监测车近百辆。截至今天8时，监测数据未见异常，基本排除朝核试验对我国辐射环境带来影响的可能性。
1465	朝鲜核试验	据外交消息人士24日透露，在安理会针对朝鲜第四次核试验的制裁决议磋商中，中国以对普通国民造成影响为由，反对草案里要求禁止向朝出口石油的内容。共同社称，中国一向对制裁决议持谨慎态度，具体提出反对还是第一次。
1466	朝鲜核试验	朝鲜想和韩国一样，当粑粑的儿子，然而美帝不认领[汗]其实俄罗斯如果和苏联一样强他就会倒像苏联，现在闹腾是因为觉得中国弄不过也不如美帝，当年和苏联甜蜜蜜的时候没这样天天叫唤的
1467	朝鲜核试验	不抽他，不知道厉害，天天练中国武术，来个泰拳试试？！
1468	朝鲜核试验	三胖炸鱼，世界跟着震一下
1469	朝鲜核试验	东北亚少不了朝鲜，老九不能走，朝鲜的诉求合情合理合法，予以支持：美韩澳停军演。朝鲜停核试验。
1470	朝鲜核试验	对于朝鲜这种国家，谁沾边谁晦气。中国美国长时间对其进行援助，得到的结果却是“公平”的——不间断的核试验。无信誉的政权，多说无益。
1471	朝鲜核试验	5月七国集团会议（G7）将在日本召开。预计会有针对朝鲜核试验和中国南海及东海领土争端的重要声明。中国虽然在朝鲜问题上附和了西方国家，却仍然在东海南海问题上被西方国家反对。
1472	朝鲜核试验	如果消息属实，那么中国就养了一条狗，，如果上世界五十年代中国不出兵助你打走美帝，试问还会有你朝鲜这个国家吗。？
1473	朝鲜核试验	宁让百姓吃草根也要向天发导弹。金家王朝离死不远了。
1474	朝鲜核试验	去他妈的，美国有什么“普世价值”根据在朝鲜驻军？不过资产阶级的赤裸裸还算坦率，台湾也是美国利益，不似“特色马克思主义党”。
1475	朝鲜核试验	炸过来，让我们来谴责你
1476	朝鲜核试验	所以说就算朝鲜有核武器对中国也构不成威胁，我相信这么多年的邻居，一旦朝鲜有二心，中国发动斩首行动的效率绝对大于美国。相比来说美国才是威胁。
1477	朝鲜核试验	如果伊朗与朝鲜的地理位置交换一下，那就会將对付朝鲜的态度来对付伊朗了。关键在于美国要真正对付的是中国。//@菜根黄:区别是伊朗支持叙利亚，朝鲜没有支持任何恐怖分子，呵呵//【朝鲜提议美国停止军演换朝方中止核试验】 
1478	朝鲜核试验	憋了这么久，还是射了，射了就爽了，中国上卫生纸吧！擦
1479	朝鲜核试验	朝鲜核试验成功，会不会预示着东三省房价会下跌[感冒]
1480	朝鲜核试验	韩国总统朴槿惠18日在青瓦台主持召开首席秘书会议时表示，最近捕捉到朝鲜为第五次核试验作准备的迹象。韩国须从内部做好防范，军方应保持高度戒备状态，以便严惩朝鲜于任何时间、在任何地点、以任何形式发动的一切挑衅。 
1481	朝鲜核试验	三胖万寿无疆，洪福齐天。[doge]
1482	朝鲜核试验	怎么个严厉法？韩国政府日前宣称，朝鲜将进行第五次核试验。韩美将于周三举行高级战略会谈，外界关注会谈是否会涉及在韩国部署萨德。关于最终萨德是否会部署韩国，你怎么看？
1483	朝鲜核试验	熟悉朝鲜内情的一消息人士11日表示，在朝鲜侦察总局负责对韩特务工作的一名大校于去年投奔韩国，侦察总局大校的职务级别相当于人民军普通部队的二星中将，朝鲜人民军大将多有几个逃离朝鲜才是悲哀，美国要一个贫穷落后朝鲜，朝鲜被美国控制挟持，频频制造半岛核试验，美国向中国讨价还价如今不灵了这招
1484	朝鲜核试验	应韩国军部要求，星期三我军4架F-22战机进驻韩国。韩国总统称，将用更强硬和有效的方法抵制朝鲜的一再不顾国际反对发射火箭和核试验之威胁。上月初，朝鲜进行核试验，我国空军已派遣B-52长距离战略轰炸机进驻韩国协助防御。
1485	朝鲜核试验	不断有迹象表明，朝鲜正在为第五次核试验做准备。朝鲜外务相李洙墉20号抵达美国纽约，准备出席22号举行的《巴黎协定》的签署仪式。与此同时，正在韩国访问的美国副国务卿布林肯20号宣布，为了回应朝鲜的威胁，美日韩三国将加深彼此间的军事情报分享。周四晚10:35 
1486	朝鲜核试验	韩联社报道，韩国国防政策室长柳济昇刚刚表示，韩美一致认为近期#朝鲜发射火箭# 和核试验威胁韩国乃至亚太稳定，决定正式启动在驻韩美军基地部署萨德系统的协商议程。韩方称，引进萨德可拦截朝鲜弹道及潜射导弹，“基本不影响中国安全”。新浪
1487	朝鲜核试验	这都是50年代自己造的孽[酷]
1488	朝鲜核试验	不说话就是干和美帝对发核弹，看谁先变成焦土
1489	朝鲜核试验	凡为朝鲜核试张目者，吾皆视之为国贼、汉奸！
1490	朝鲜核试验	拍拍拍，金三打脸……醉了。
1491	朝鲜核试验	朝鲜的状态就是，光脚的不怕穿鞋的，我打不过你还能甩你一身鼻涕呢[偷乐]
1492	朝鲜核试验	三胖最近的武功突飞猛进，难不成是得到了高人指点！？[疑问]
1493	朝鲜核试验	感觉就是你娃在学校打了老师 家长毫不知情[doge]
1494	朝鲜核试验	外环内禁止燃放烟花爆竹
1495	朝鲜核试验	一切事情全由美国佬挑起混乱 【朝鲜外相首次接受西方媒体采访，再为停止核试验向美国开条件】
1496	朝鲜核试验	这种感觉就像你的傻邻居突然捡了个炸药包
1497	朝鲜核试验	朝鲜核试验地区离东北太近了，有些人居然为此还替朝鲜叫好，真是居心叵测！朝鲜有核武器，最受威胁的就是中日韩，别说什么中朝友谊，只有国家利益，没有所谓友谊
1498	朝鲜核试验	仅仅停止军演就能改变核试验，朝鲜说的话，有人信吗？一个国家信用破产的政权，老美不会上当的。在制裁下，朝鲜硬撑快吃不消了，只是缓兵之计而已。合理的应该是朝鲜先主动取消核试验，再向别人提要求。以停止军演为条件，显然本身就没有好姿态！【若韩美停止军演朝鲜愿停止核试】 
1499	朝鲜核试验	韩国国防部宣布，考虑到近期朝鲜核试验和火箭发射带来的安全影响，因此决定正式着手讨论在韩国部署“萨德系统”事宜。有相关人士指出，在驻韩美军部署萨德系统基本不会影响中国的安全，萨德系统只针对朝鲜。详细：
1500	朝鲜核试验	天朝的猪队友[拜拜][拜拜][拜拜][doge][doge][doge]
1501	朝鲜核试验	目前看来，这一冒天下之大不韪的举动并没有发生。猛戳下方文章《朝鲜还会有第五次核试验？》 
1502	朝鲜核试验	朝鲜真的射了，射了奥巴马一脸[偷笑][偷笑][偷笑]
1503	朝鲜核试验	豢养多年的金家王朝这条恶犬开始让中国尝到反噬的苦果。朝鲜一意孤行核试验言表不一已经让中方“无法承受的外交负资产”中朝边境已暴露在无法预测的核威胁之中，北京显然难以容忍朝鲜“乖僻行为”加之13人脱北令金三胖恼怒，称中美韩三国等同于朝鲜“敌对国家”呵，也算作恶多端的北韩政权对中国的报应
1504	朝鲜核试验	往特么三八线以南扔啊！牛比吹的烂响、也没干出啥大事来啊！
1505	朝鲜核试验	你党养的熊孩子长大了
1506	朝鲜核试验	大家不必紧张，按朝鲜的水平，就算是瞄准了中国，弹头也可能落在韩国。[doge]
1507	朝鲜核试验	朝鲜：大哥 有个好事忘了提前和您说，我现在有氢弹了。中国：长本事了，以后有事自己担着，我再不管了。朝鲜：不行大哥，大事还要您帮我扛着。中国：为什么？朝鲜：我现在水平只能把氢弹扔您家里，美帝隔的太远，我扔不过去…
1508	朝鲜核试验	如果这次试验是针对美国的话，就请用华盛顿时间。
1509	朝鲜核试验	1立即关闭中朝边境2停止一切经贸和援助3冻结朝鲜在华一切资产4联合美国责令朝鲜冻结核设施，交由联合国管理直至销毁5做好摧毁朝鲜的一切准备。朝鲜拥有核武器它不会往吉林投，离它太近，它只能往北京投，反过来中国不能往朝鲜投离中国太近；无论如何朝鲜拥核中国都是第一受害国
1510	朝鲜核试验	朝鲜：大哥，我要做核试验了。 中国：好的，什么时候？ 朝：10. 中：10？10什么？10天还是10小时？ 朝：9，8,7，6。。。 中：你大爷的！
1511	朝鲜核试验	小胖子在作死的路上越走越快
1512	朝鲜核试验	放你妹的导弹 能不能安分点
1513	朝鲜核试验	朝鲜的老百姓真的很惨！
1514	朝鲜核试验	大半夜折腾！还有没有点儿公德心啊！人家明天还要上班呐[拜拜]
1515	朝鲜核试验	美国狗制造朝鲜和韩国内斗内耗的谎言！借此掩盖它对日本韩国等国家的血腥殖民统治压榨剥削和侵略屠杀掠夺之反人类罪恶！这和它借口所谓北约来加强对欧洲的血腥殖民统治压榨剥削如出一辙！
1516	朝鲜核试验	朝鲜外务相李洙墉23日接受美联社采访时表示，若美韩停止每年在朝鲜半岛进行的联合军演，朝鲜愿以停止核试验作为回应；其表示即使在国际社会制裁下，朝鲜政权也丝毫不会有动摇。
1517	朝鲜核试验	朋友们请看看你们的评论，三思而后行！那是我们国家建国初期最英明的、最正确的政治方针。鉴于特定的历史背景，极力援助朝鲜。你们懂城门失火殃及池鱼吗？？？
1518	朝鲜核试验	全世界发来贺电#朝鲜核爆#
1519	朝鲜核试验	安理会5个常任理事国强烈谴责朝鲜核试验，并形容它是对国际和平与安全的明显威胁，表示同意对朝鲜采取进一步的制裁措施。 ——梦想众筹网
1520	朝鲜核试验	不管是个人还是政府还是国家，只要做错事都是要付出代价的，中国政府支持的朝鲜独裁政权，搞核武器威胁韩国和中国，国内老百姓每年饿死十万。中国政府无条件支持朝鲜独裁政权作恶，当第二次朝鲜战争再次爆发的时候，首先遭殃的就是中国。
1521	朝鲜核试验	三胖的窜天猴火力够猛的。
1522	朝鲜核试验	三胖又准备放穿天猴了
1523	朝鲜核试验	金正恩的精神值得学习，如果一个民族成了圈养的鸡，那就像慈禧开军舰出访了。如果朝鲜有中国一半的实力，什么钓鱼岛南藏的，早收回了。菲律宾日本这些虫早就不敢放肆了。如果萨达姆卡扎非有核武器的话他们敢打？应该是不敢。
1524	朝鲜核试验	中方支持对朝采取更多制裁？华春莹：不想回答！问：朝鲜可能于近期进行第五次核试验。美方已明确表示，一旦朝鲜再次核试，将对朝施加更严厉制裁。中方对此持何立场？中方是否支持对朝鲜采取更多制裁？答：中方在朝鲜半岛核问题上的立场是非常明确的
1525	朝鲜核试验	他不弃核我们可以帮他弃核，近在咫尺彻底解决并不困难
1526	朝鲜核试验	美国负责东亚和太平洋事务的助理国务卿拉塞尔（Danny Russel）周二称，朝鲜若进行第五次核试验，可能招致新一轮制裁，可能的制裁措施包括阻断海外朝鲜劳工汇回资金。关于朝鲜在海外劳工的数量，各方的估计差异很大，但韩国统一研究院的一项研究估
1527	朝鲜核试验	三胖急红眼了，勇气值得赞精神可佳。实际这也是雷声大罢了，造核弹不是做豆腐
1528	朝鲜核试验	中国外交部长王毅称，朝鲜再次核试验违背了联合国有关决议，与半岛无核化目标背道而驰。中国外交部在网站上发布声明称，“中方支持安理会就此作出必要的反应。我们认为，联合国权威必须得到维护，核不扩散体系必须得到维护。”
1529	朝鲜核试验	最近10年人类面对的最大危机就是朝鲜有WMD…
1530	朝鲜核试验	《朝鲜日报》引述统一研究院首席研究员赵汉凡，表示朝鲜近期的一系列事态是有关联的。韩国外交消息人士认为，乐团取消表演，中朝出现外交摩擦，这可能让金正恩下决心进行第四次核试验，金正恩或认为“今后不用再看中国的脸色。” 
1531	朝鲜核试验	难道就不能制裁朝鲜？
1532	朝鲜核试验	美朝演双簧。中俄干脆顺水推舟，让美朝先干起来再说
1533	朝鲜核试验	人类离自我毁灭更近了一步
1534	朝鲜核试验	长白山成为活火山以后门票更贵了。
1535	朝鲜核试验	朝鲜越南这样，都是中国援助惹的祸。
1536	朝鲜核试验	胖G．没事．有大哥．赶明𠒇再射．
1537	朝鲜核试验	韩联社报道， 据韩国国防部15日消息，中国在第15次中韩国防政策工作会议上表示，中国坚决反对朝鲜核试验和核开发，将参与安理会对朝制裁行动。韩国国防部官员还称，中方在会议上表示，中国外交部长王毅召见了朝鲜驻华大使，并传达了中方的立场。（新浪）
1538	朝鲜核试验	朝鲜外长称停止核试验必须美韩不搞年度军演，停试也成一张有份量的牌！称国际制裁无法恫吓朝鲜。美国逼朝鲜发展核武充当吓阻力量。停止美韩联合军演，能为缓和紧张开启大门。“停止在朝鲜半岛进行核战争演习，那么我们也会停止核试。”朝鲜清楚这个交易不对称，只为争取外交主动，显然美国不会搭理。
1539	朝鲜核试验	朝鲜宣布今天氢弹核试成功，这样的邻居好危险，也说明中国之前的对朝政策的完全失败！这样的国家我想比所谓的帝国主义更危险！谁是我们的威胁？不是美国，不是韩国，也不是日本，恰恰是一直扶持的朝鲜！
1540	朝鲜核试验	趁早把这个死胖子给灭了吧！
1541	朝鲜核试验	朝鲜不断进行核试验，目的在于分化周边大国的立场。各个大国之间各怀心思立场迥异，使得朝鲜的目标并非完全不可实现，朝鲜更多的核试验也将会随之展开。
1542	朝鲜核试验	朝鲜15日凌晨在朝鲜半岛东海岸发射一枚导弹，韩国推测导弹发射失败。专家指出，遭遇此尴尬的挫折的金正恩将更急于进行第五次核试验。朝鲜执政党劳动党代表大会定5月举行，会上金正恩很可能要吹嘘其政府的武器威力成就。
1543	朝鲜核试验	我打！[拳头]打出“牛奶会有的、面包会有的……”的好局面？[阴险][阴险][阴险]
1544	朝鲜核试验	今天新闻不错，言简意赅，没有主观色彩，没有断章取义[doge]
1545	朝鲜核试验	中国不能再让他在边境附近胡闹了。再闹腾换他大哥回去做[偷笑]
1546	朝鲜核试验	这当量是氢弹，我吃翔
1547	朝鲜核试验	美国怀疑伊拉克有大规模杀伤武器就去打了，朝鲜发射了美国连屁都不敢放。
1548	朝鲜核试验	据日媒21日消息：美国日前就安理会针对朝鲜核试验的追加制裁决议草案，向中国等有关各国询问了意向，内容包括禁止向朝出口石油、进口矿物资源、拒绝朝唯一航空公司高丽航空的飞机经过领空。
1549	朝鲜核试验	奥巴马于美国当地时间1月12日发表国情咨文演讲。一直看不惯奥巴马对伊朗软弱政策的杰布·布什在其乐观谈到国际局势时表示：“更安全？IS肆虐。朝鲜核试验。叙利亚乱成一片。塔利班大行其道。这位总统还真是活在另一个世界。”
1550	朝鲜核试验	金三胖司令官就是胆肥。你们爱咋咋地！
1551	朝鲜核试验	不怕神级对手，就怕猪级队友。踢了吧
1552	朝鲜核试验	韩国政府说，新制裁措施的目的是希望船运和贸易公司不要跟朝鲜做生意，以进一步孤立朝鲜。这些措施是为了惩罚朝鲜展开第四次核试验和发射远程导弹。韩国政府也呼吁韩国人不要光顾朝鲜人在海外开的餐馆。
1553	朝鲜核试验	朝鲜不是极力地搞好人民生活，而是勒紧裤腰带搞武器，甚至以核讹诈友好国家，更让人难以容忍的是，频繁在中国边境进行核试验，妄图把不利的舆论和战火引入中国。对于这样的国家，必须采取极端措施，让其放弃核武器，以消除周边国家的安全隐患。
1554	朝鲜核试验	俄罗斯副外长谢尔盖·里亚布科夫4月17日表示，朝鲜持续发射导弹有引发大规模军事冲突的现实危险。平壤应放弃核试验，其他国家则应停止可能导致朝鲜半岛局势升级的举动。
1555	朝鲜核试验	据俄媒报道，全面禁止核试验条约组织执行秘书长拉希纳·泽博10日认为，1月6日朝鲜爆炸非氢弹试验，但爆炸威力因补充的同位素而增大。与此同时，朝鲜领导人金正恩坚持认为，朝鲜试验正是氢爆炸，这是朝鲜应对美国及其盟友核战争威胁的“自卫行为”。
1556	朝鲜核试验	当年我大明朝对待倭寇就是你们这态度
1557	朝鲜核试验	朝鲜除了三胖，谁说了都不算，还是三胖，说了也可以不算！信他就傻！ 
1558	朝鲜核试验	放眼世界，惩治外敌中国倒数第一，惩治人民中国宇宙第一。
1559	朝鲜核试验	清朝时洋人曾说“华人与狗不得入内”？因外国人认为当时中国人智力和狗一水平。解放多年了，受先进思想这么多年的洗脑，我以为这话在中国是过时了。可通过朝鲜核爆后国人的表现，皇帝光着屁股高喊反对，觉得洋人当年说的有理，不全是污蔑，现还有不少国人智力不如狗，倡议：朱人与狗不得光屁股。请自重
1560	朝鲜核试验	革命的炮弹说放就放！
1561	朝鲜核试验	金三胖核设施主要分布在朝鲜北部地区，各处核设施离中朝边境50—200公里不等，其中包括宁边原子力研究中心及其主要的核试验场所和反应堆，还储备有武器级别的钚等大量放射性核原料。一旦发生核事故，国内首当其冲受影响的主要是辽东地区，丹东、通化将会遭到毁灭性核污染的影响，鞍山、沈阳也会受到不
1562	朝鲜核试验	朝鲜不应该发展核武器。开放口岸，尽快融入到国际社会，才能发展。不发展，历史会让金家王朝毁灭的。
1563	朝鲜核试验	“至于威胁，1月6日朝鲜进行了第四次核试验，粗暴违反了安全理事会各项决议。这样一种行动对区域和国际的和平与安全构成严重威胁。我们希望在第七章之下迅速通过一项强有力的决议，大幅加强制裁。”——法国常驻联合国代表德拉特
1564	朝鲜核试验	朝鲜首次向第三国预告将进行第五次核爆:史无前例 - 【环球网综合报道】据日本共同社4月18日消息，该媒体从多名日本政府消息人士处获悉，在5月上旬举行朝鲜劳动党第七次代表大会前夕，朝鲜高官3月曾向俄罗斯暗示正在准备第5次核试验和远程弹道导弹的发射。 |朝鲜首次向... |朝鲜首次向...
1565	朝鲜核试验	这难道该不该管管吗？！[打脸]
1566	朝鲜核试验	骇人：若朝鲜核试验失败 中国东北永久荒芜 一旦朝鲜核试“失手”，大片土地不适于人类居住，不仅朝鲜民族将会失去立足之地…
1567	朝鲜核试验	三胖想吃麦当劳很久了...
1568	朝鲜核试验	美国白宫28日宣布，奥巴马总统将于31日与为出席核安全峰会而到访华盛顿的日本首相安倍晋三及韩国总统朴槿惠举行三国首脑会谈。三国将为阻止进行了第4次核试验的朝鲜做出挑衅行为而开展合作。
1569	朝鲜核试验	打光了  你丫就没了
1570	朝鲜核试验	据英国每日邮报报道，目前，韩国专家警告称，朝鲜核实验可能引发长白山火山爆发。长白山高度2743米，仅距离丰溪里核试验场112.65公里，今年1月份朝鲜进行了4次核试验 ……详情点击：
1571	朝鲜核试验	13日，朴槿惠在青瓦台总统府发表第五次国民谈话，表示中国已经明确地表达了不允许朝鲜半岛有核化的坚定意志，中国的这种立场也表明“中国决不允许朝鲜进行第五、第六次核试验”。
1572	朝鲜核试验	三胖要死 不知道收敛 放着最强80后不当[挖鼻]
1573	朝鲜核试验	外交部长王毅今天在北京同瑞士外长布尔克哈尔特共见记者。王毅表示，朝鲜再次核试验违背联合国有关决议，与半岛无核化目标背道而驰，中方支持安理会作出必要反应。望各方不要发表情绪化言论，不要再做刺激矛盾的事情。（央视记者申杨）
1574	朝鲜核试验	推翻金家王朝吧，每天都BB，早受不了了
1575	朝鲜核试验	1月10日，在韩国平泽，一架美军B-52轰炸机从美军驻韩乌山空军基地上空飞过。韩国和美国军方10日发布声明说，美军一架B-52轰炸机当天进入朝鲜半岛空域飞行。韩国媒体称这是韩美为应对朝鲜核试验采取的第二阶段军事措施。via新华社
